customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,rfm_segment,behavioral_segment,country,industry,subscription_type,revenue_formatted
CUST_002190,11,2,545.72,4,1,2,412,7,New Customers,Engaged Regulars,USA,Education,Professional,$545.72
CUST_002191,9,2,130.11,5,1,1,511,7,New Customers,Engaged Regulars,USA,Media,Basic,$130.11
CUST_002192,12,2,325.25,4,1,1,411,6,New Customers,Engaged Regulars,France,Energy,Professional,$325.25
CUST_002193,11,2,444.26,4,1,2,412,7,New Customers,Engaged Regulars,Japan,Finance,Professional,$444.26
CUST_002194,12,2,154.69,4,1,1,411,6,New Customers,Engaged Regulars,India,Retail,Basic,$154.69
CUST_002195,10,2,202.12,4,1,1,411,6,New Customers,Engaged Regulars,USA,Education,Basic,$202.12
CUST_002196,8,2,362.14,5,1,2,512,8,New Customers,Engaged Regulars,USA,Finance,Professional,$362.14
CUST_002197,8,2,88.1,5,1,1,511,7,New Customers,Engaged Regulars,France,Finance,Basic,$88.10
CUST_002198,8,2,1730.98,5,1,3,513,9,New Customers,Engaged Regulars,India,Healthcare,Enterprise,"$1,730.98"
CUST_002199,11,2,182.46,4,1,1,411,6,New Customers,Engaged Regulars,USA,Finance,Basic,$182.46
CUST_002200,8,2,172.82,5,1,1,511,7,New Customers,Engaged Regulars,USA,Real Estate,Basic,$172.82
CUST_002201,10,2,265.59000000000003,4,1,1,411,6,New Customers,Engaged Regulars,USA,Finance,Professional,$265.59
CUST_002202,7,2,248.6,5,1,1,511,7,New Customers,Engaged Regulars,USA,Media,Basic,$248.60
CUST_002203,7,2,654.8599999999999,5,1,2,512,8,New Customers,Engaged Regulars,Singapore,Consulting,Professional,$654.86
CUST_002204,9,2,96.26,5,1,1,511,7,New Customers,Engaged Regulars,India,Consulting,Basic,$96.26
CUST_002205,9,2,424.25,5,1,2,512,8,New Customers,Engaged Regulars,UK,Energy,Professional,$424.25
CUST_002206,6,2,141.26,5,1,1,511,7,New Customers,Engaged Regulars,USA,Real Estate,Basic,$141.26
CUST_002207,39,1,156.53,1,1,1,111,3,Hibernating,Engaged Regulars,Canada,Retail,Professional,$156.53
CUST_002208,8,2,233.45,5,1,1,511,7,New Customers,Engaged Regulars,UK,Consulting,Professional,$233.45
CUST_002209,6,2,202.38,5,1,1,511,7,New Customers,Engaged Regulars,UK,Real Estate,Basic,$202.38
CUST_002210,6,2,179.79000000000002,5,1,1,511,7,New Customers,Engaged Regulars,UK,Retail,Basic,$179.79
CUST_002211,6,2,4129.11,5,1,4,514,10,New Customers,Engaged Regulars,USA,Manufacturing,Premium,"$4,129.11"
CUST_002212,8,2,491.91999999999996,5,1,2,512,8,New Customers,Engaged Regulars,France,Energy,Professional,$491.92
CUST_002213,9,2,226.22,5,1,1,511,7,New Customers,Engaged Regulars,UK,Technology,Basic,$226.22
CUST_002214,7,2,144.76,5,1,1,511,7,New Customers,Engaged Regulars,USA,Consulting,Basic,$144.76
CUST_002215,6,2,876.47,5,1,2,512,8,New Customers,Engaged Regulars,USA,Education,Enterprise,$876.47
CUST_002216,6,2,670.8199999999999,5,1,2,512,8,New Customers,Engaged Regulars,Canada,Real Estate,Professional,$670.82
CUST_002217,5,2,912.21,5,1,3,513,9,New Customers,Engaged Regulars,Germany,Healthcare,Enterprise,$912.21
CUST_002218,7,2,227.79000000000002,5,1,1,511,7,New Customers,Engaged Regulars,USA,Energy,Basic,$227.79
CUST_002219,35,1,704.38,1,1,2,112,4,Hibernating,Engaged Regulars,UK,Manufacturing,Enterprise,$704.38
CUST_002220,8,2,151.38,5,1,1,511,7,New Customers,Engaged Regulars,Singapore,Healthcare,Basic,$151.38
CUST_002221,6,2,825.88,5,1,2,512,8,New Customers,Engaged Regulars,Japan,Consulting,Enterprise,$825.88
CUST_002222,6,2,166.07,5,1,1,511,7,New Customers,Engaged Regulars,USA,Real Estate,Basic,$166.07
CUST_002223,6,2,5770.62,5,1,5,515,11,New Customers,Engaged Regulars,UK,Healthcare,Premium,"$5,770.62"
CUST_002224,7,1,980.48,5,1,3,513,9,New Customers,Engaged Regulars,USA,Energy,Enterprise,$980.48
CUST_002225,8,2,511.35,5,1,2,512,8,New Customers,Engaged Regulars,UK,Manufacturing,Professional,$511.35
CUST_002226,8,2,466.90999999999997,5,1,2,512,8,New Customers,Engaged Regulars,UK,Education,Professional,$466.91
CUST_002227,4,2,1429.31,5,1,3,513,9,New Customers,Engaged Regulars,Japan,Technology,Enterprise,"$1,429.31"
CUST_002228,3,2,211.70999999999998,5,1,1,511,7,New Customers,Engaged Regulars,Japan,Energy,Basic,$211.71
CUST_002229,5,2,183.62,5,1,1,511,7,New Customers,Engaged Regulars,Canada,Consulting,Basic,$183.62
CUST_002230,7,2,393.27,5,1,2,512,8,New Customers,Engaged Regulars,UK,Media,Professional,$393.27
CUST_002231,6,2,356.04999999999995,5,1,2,512,8,New Customers,Engaged Regulars,UK,Manufacturing,Professional,$356.05
CUST_002232,7,2,178.72,5,1,1,511,7,New Customers,Engaged Regulars,Singapore,Technology,Basic,$178.72
CUST_002233,4,2,186.92,5,1,1,511,7,New Customers,Engaged Regulars,Canada,Consulting,Basic,$186.92
CUST_002234,3,2,108.43,5,1,1,511,7,New Customers,Engaged Regulars,USA,Consulting,Basic,$108.43
CUST_002235,5,2,1612.69,5,1,3,513,9,New Customers,Engaged Regulars,India,Real Estate,Enterprise,"$1,612.69"
CUST_002236,6,1,1280.05,5,1,3,513,9,New Customers,Engaged Regulars,Brazil,Consulting,Premium,"$1,280.05"
CUST_002237,6,2,199.14999999999998,5,1,1,511,7,New Customers,Engaged Regulars,USA,Manufacturing,Basic,$199.15
CUST_002238,4,2,239.44,5,1,1,511,7,New Customers,Engaged Regulars,France,Consulting,Professional,$239.44
CUST_002239,34,1,39.37,1,1,1,111,3,Hibernating,Engaged Regulars,UK,Real Estate,Basic,$39.37
CUST_002240,2,2,266.63,5,1,1,511,7,New Customers,Engaged Regulars,France,Energy,Professional,$266.63
CUST_002241,5,2,346.0,5,2,2,522,9,Potential Loyalists,Engaged Regulars,USA,Manufacturing,Professional,$346.00
CUST_002242,4,2,354.63,5,2,2,522,9,Potential Loyalists,Engaged Regulars,Germany,Consulting,Professional,$354.63
CUST_002243,3,2,235.71,5,2,1,521,8,New Customers,Engaged Regulars,USA,Manufacturing,Professional,$235.71
CUST_002244,2,2,165.83999999999997,5,2,1,521,8,New Customers,Engaged Regulars,USA,Healthcare,Basic,$165.84
CUST_002245,4,2,576.3299999999999,5,2,2,522,9,Potential Loyalists,Engaged Regulars,Australia,Consulting,Professional,$576.33
CUST_002246,1,2,393.08,5,2,2,522,9,Potential Loyalists,Engaged Regulars,USA,Real Estate,Professional,$393.08
CUST_002247,3,2,1099.74,5,2,3,523,10,Potential Loyalists,Engaged Regulars,Germany,Finance,Enterprise,"$1,099.74"
CUST_002248,4,2,458.56,5,2,2,522,9,Potential Loyalists,Engaged Regulars,Canada,Retail,Professional,$458.56
CUST_002249,32,1,122.38,1,1,1,111,3,Hibernating,Engaged Regulars,Germany,Energy,Basic,$122.38
CUST_002250,30,1,338.32,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Education,Professional,$338.32
CUST_002251,31,1,253.3,2,1,1,211,4,About to Sleep,Engaged Regulars,France,Finance,Professional,$253.30
CUST_002252,32,1,101.42,1,1,1,111,3,Hibernating,Engaged Regulars,USA,Finance,Basic,$101.42
CUST_002253,34,1,96.4,1,1,1,111,3,Hibernating,Engaged Regulars,Germany,Media,Basic,$96.40
CUST_002254,30,1,87.97,2,1,1,211,4,About to Sleep,Engaged Regulars,Canada,Retail,Basic,$87.97
CUST_002255,31,1,1638.55,2,1,3,213,6,About to Sleep,Engaged Regulars,France,Finance,Premium,"$1,638.55"
CUST_002258,31,1,126.26,2,1,1,211,4,About to Sleep,Engaged Regulars,Germany,Healthcare,Professional,$126.26
CUST_002259,32,1,665.11,1,1,2,112,4,Hibernating,Engaged Regulars,Germany,Real Estate,Enterprise,$665.11
CUST_002260,33,1,71.79,1,1,1,111,3,Hibernating,Engaged Regulars,USA,Manufacturing,Basic,$71.79
CUST_002261,29,1,170.57,2,1,1,211,4,About to Sleep,Engaged Regulars,Japan,Energy,Professional,$170.57
CUST_002262,31,1,297.25,2,1,1,211,4,About to Sleep,Engaged Regulars,Brazil,Media,Professional,$297.25
CUST_002263,33,1,239.11,1,1,1,111,3,Hibernating,Engaged Regulars,Australia,Finance,Professional,$239.11
CUST_002264,29,1,357.67,2,1,2,212,5,About to Sleep,Engaged Regulars,Canada,Media,Enterprise,$357.67
CUST_002265,29,1,63.18,2,1,1,211,4,About to Sleep,Engaged Regulars,France,Real Estate,Basic,$63.18
CUST_002266,33,1,110.63,1,1,1,111,3,Hibernating,Engaged Regulars,USA,Education,Basic,$110.63
CUST_002267,28,1,40.88,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Technology,Basic,$40.88
CUST_002268,32,1,263.18,1,1,1,111,3,Hibernating,Engaged Regulars,Germany,Energy,Professional,$263.18
CUST_002269,28,1,254.59,2,1,1,211,4,About to Sleep,Engaged Regulars,UK,Media,Professional,$254.59
CUST_002270,29,1,59.2,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Manufacturing,Basic,$59.20
CUST_002271,32,1,292.93,1,1,1,111,3,Hibernating,Engaged Regulars,USA,Manufacturing,Professional,$292.93
CUST_002272,29,1,86.2,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Manufacturing,Basic,$86.20
CUST_002273,31,1,728.48,2,1,2,212,5,About to Sleep,Engaged Regulars,UK,Media,Enterprise,$728.48
CUST_002274,29,1,285.12,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Retail,Professional,$285.12
CUST_002275,28,1,981.55,2,1,3,213,6,About to Sleep,Engaged Regulars,France,Consulting,Enterprise,$981.55
CUST_002276,30,1,59.96,2,1,1,211,4,About to Sleep,Engaged Regulars,India,Energy,Basic,$59.96
CUST_002277,30,1,598.18,2,1,2,212,5,About to Sleep,Engaged Regulars,USA,Finance,Enterprise,$598.18
CUST_002278,29,1,265.87,2,1,1,211,4,About to Sleep,Engaged Regulars,Germany,Technology,Professional,$265.87
CUST_002279,28,1,114.78,2,1,1,211,4,About to Sleep,Engaged Regulars,France,Healthcare,Professional,$114.78
CUST_002280,29,1,2315.22,2,1,4,214,7,About to Sleep,Engaged Regulars,India,Healthcare,Premium,"$2,315.22"
CUST_002281,27,1,62.65,2,1,1,211,4,About to Sleep,Engaged Regulars,Canada,Real Estate,Basic,$62.65
CUST_002282,28,1,65.66,2,1,1,211,4,About to Sleep,Engaged Regulars,Japan,Manufacturing,Basic,$65.66
CUST_002283,27,1,356.39,2,1,2,212,5,About to Sleep,Engaged Regulars,USA,Technology,Enterprise,$356.39
CUST_002284,27,1,38.42,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Healthcare,Basic,$38.42
CUST_002286,30,1,327.37,2,1,1,211,4,About to Sleep,Engaged Regulars,Germany,Retail,Professional,$327.37
CUST_002287,28,1,922.17,2,1,3,213,6,About to Sleep,Engaged Regulars,USA,Healthcare,Enterprise,$922.17
CUST_002288,30,1,40.61,2,1,1,211,4,About to Sleep,Engaged Regulars,Australia,Healthcare,Basic,$40.61
CUST_002289,29,1,43.81,2,1,1,211,4,About to Sleep,Engaged Regulars,UK,Consulting,Basic,$43.81
CUST_002290,30,1,299.07,2,1,1,211,4,About to Sleep,Engaged Regulars,Singapore,Consulting,Professional,$299.07
CUST_002291,26,1,106.66,2,1,1,211,4,About to Sleep,Engaged Regulars,India,Finance,Basic,$106.66
CUST_002292,29,1,550.88,2,1,2,212,5,About to Sleep,Engaged Regulars,Australia,Finance,Enterprise,$550.88
CUST_002293,27,1,2658.78,2,1,4,214,7,About to Sleep,Engaged Regulars,Canada,Real Estate,Premium,"$2,658.78"
CUST_002294,29,1,83.93,2,1,1,211,4,About to Sleep,Engaged Regulars,UK,Healthcare,Basic,$83.93
CUST_002295,25,1,416.46,2,1,2,212,5,About to Sleep,Engaged Regulars,Canada,Manufacturing,Professional,$416.46
CUST_002296,28,1,54.44,2,1,1,211,4,About to Sleep,Engaged Regulars,France,Education,Basic,$54.44
CUST_002297,25,1,55.96,2,1,1,211,4,About to Sleep,Engaged Regulars,Germany,Healthcare,Basic,$55.96
CUST_002298,27,1,204.03,2,1,1,211,4,About to Sleep,Engaged Regulars,UK,Technology,Professional,$204.03
CUST_002300,25,1,110.13,2,1,1,211,4,About to Sleep,Engaged Regulars,UK,Manufacturing,Basic,$110.13
CUST_002301,26,1,489.41,2,1,2,212,5,About to Sleep,Engaged Regulars,USA,Manufacturing,Enterprise,$489.41
CUST_002302,26,1,72.05,2,1,1,211,4,About to Sleep,Engaged Regulars,Brazil,Healthcare,Basic,$72.05
CUST_002303,26,1,823.59,2,1,2,212,5,About to Sleep,Engaged Regulars,Australia,Retail,Enterprise,$823.59
CUST_002304,26,1,84.86,2,1,1,211,4,About to Sleep,Engaged Regulars,Japan,Finance,Basic,$84.86
CUST_002305,25,1,44.72,2,1,1,211,4,About to Sleep,Engaged Regulars,India,Healthcare,Basic,$44.72
CUST_002306,23,1,51.84,3,1,1,311,5,Lost,Engaged Regulars,UK,Media,Basic,$51.84
CUST_002307,27,1,106.7,2,1,1,211,4,About to Sleep,Engaged Regulars,Germany,Healthcare,Basic,$106.70
CUST_002308,27,1,41.33,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Manufacturing,Basic,$41.33
CUST_002309,25,1,403.75,2,1,2,212,5,About to Sleep,Engaged Regulars,Australia,Healthcare,Enterprise,$403.75
CUST_002310,25,1,958.86,2,1,3,213,6,About to Sleep,Engaged Regulars,UK,Manufacturing,Enterprise,$958.86
CUST_002311,26,1,1049.82,2,1,3,213,6,About to Sleep,Engaged Regulars,Japan,Technology,Enterprise,"$1,049.82"
CUST_002312,25,1,259.86,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Finance,Professional,$259.86
CUST_002313,22,1,332.79,3,1,1,311,5,Lost,Engaged Regulars,India,Technology,Professional,$332.79
CUST_002314,22,1,173.52,3,1,1,311,5,Lost,Engaged Regulars,UK,Media,Professional,$173.52
CUST_002315,23,1,320.23,3,1,1,311,5,Lost,Engaged Regulars,France,Education,Professional,$320.23
CUST_002316,24,1,33.27,2,1,1,211,4,About to Sleep,Engaged Regulars,USA,Consulting,Basic,$33.27
CUST_002317,24,1,737.04,2,1,2,212,5,About to Sleep,Engaged Regulars,Australia,Real Estate,Enterprise,$737.04
CUST_002318,22,1,3122.07,3,1,4,314,8,Lost,Engaged Regulars,USA,Media,Premium,"$3,122.07"
CUST_002319,23,1,234.71,3,1,1,311,5,Lost,Engaged Regulars,UK,Healthcare,Professional,$234.71
CUST_002320,21,1,655.76,3,1,2,312,6,Lost,Engaged Regulars,Australia,Technology,Enterprise,$655.76
CUST_002321,20,1,42.85,3,1,1,311,5,Lost,Engaged Regulars,India,Real Estate,Basic,$42.85
CUST_002322,21,1,107.58,3,1,1,311,5,Lost,Engaged Regulars,Japan,Energy,Basic,$107.58
CUST_002323,23,1,186.92,3,1,1,311,5,Lost,Engaged Regulars,Canada,Education,Professional,$186.92
CUST_002324,20,1,65.85,3,1,1,311,5,Lost,Engaged Regulars,Canada,Manufacturing,Basic,$65.85
CUST_002325,22,1,63.25,3,1,1,311,5,Lost,Engaged Regulars,Japan,Healthcare,Basic,$63.25
CUST_002326,23,1,130.08,3,1,1,311,5,Lost,Engaged Regulars,USA,Education,Professional,$130.08
CUST_002327,21,1,969.57,3,1,3,313,7,Lost,Engaged Regulars,Germany,Real Estate,Enterprise,$969.57
CUST_002328,20,1,84.24,3,1,1,311,5,Lost,Engaged Regulars,UK,Manufacturing,Basic,$84.24
CUST_002329,23,1,237.93,3,1,1,311,5,Lost,Engaged Regulars,Japan,Finance,Professional,$237.93
CUST_002330,19,1,261.58,3,1,1,311,5,Lost,Engaged Regulars,USA,Media,Professional,$261.58
CUST_002331,23,1,275.77,3,1,1,311,5,Lost,Engaged Regulars,Germany,Manufacturing,Professional,$275.77
CUST_002332,21,1,850.97,3,1,2,312,6,Lost,Engaged Regulars,Germany,Healthcare,Enterprise,$850.97
CUST_002334,20,1,926.11,3,1,3,313,7,Lost,Engaged Regulars,USA,Real Estate,Enterprise,$926.11
CUST_002335,23,1,122.63,3,1,1,311,5,Lost,Engaged Regulars,Canada,Finance,Professional,$122.63
CUST_002337,18,1,53.34,3,1,1,311,5,Lost,Engaged Regulars,Canada,Consulting,Basic,$53.34
CUST_002338,20,1,391.99,3,1,2,312,6,Lost,Engaged Regulars,UK,Media,Enterprise,$391.99
CUST_002339,21,1,2675.5,3,1,4,314,8,Lost,Engaged Regulars,USA,Energy,Premium,"$2,675.50"
CUST_002340,19,1,239.17,3,1,1,311,5,Lost,Engaged Regulars,Canada,Real Estate,Professional,$239.17
CUST_002341,20,1,109.59,3,1,1,311,5,Lost,Engaged Regulars,USA,Real Estate,Basic,$109.59
CUST_002342,18,1,36.7,3,1,1,311,5,Lost,Engaged Regulars,India,Technology,Basic,$36.70
CUST_002343,20,1,60.09,3,1,1,311,5,Lost,Engaged Regulars,Australia,Technology,Basic,$60.09
CUST_002344,18,1,65.17,3,1,1,311,5,Lost,Engaged Regulars,USA,Technology,Basic,$65.17
CUST_002345,20,1,3005.7,3,1,4,314,8,Lost,Engaged Regulars,Germany,Retail,Premium,"$3,005.70"
CUST_002346,19,1,71.15,3,1,1,311,5,Lost,Engaged Regulars,UK,Energy,Basic,$71.15
CUST_002347,19,1,145.16,3,1,1,311,5,Lost,Engaged Regulars,UK,Energy,Professional,$145.16
CUST_002348,20,1,521.32,3,1,2,312,6,Lost,Engaged Regulars,UK,Consulting,Enterprise,$521.32
CUST_002349,19,1,124.07,3,1,1,311,5,Lost,Engaged Regulars,Germany,Healthcare,Professional,$124.07
CUST_002350,16,1,2310.66,4,1,4,414,9,New Customers,Engaged Regulars,USA,Finance,Premium,"$2,310.66"
CUST_002351,15,1,70.76,4,1,1,411,6,New Customers,Engaged Regulars,USA,Technology,Basic,$70.76
CUST_002352,19,1,123.97,3,1,1,311,5,Lost,Engaged Regulars,France,Consulting,Professional,$123.97
CUST_002353,17,1,116.84,3,1,1,311,5,Lost,Engaged Regulars,UK,Finance,Professional,$116.84
CUST_002355,19,1,218.9,3,1,1,311,5,Lost,Engaged Regulars,Japan,Healthcare,Professional,$218.90
CUST_002356,16,1,310.09,4,1,1,411,6,New Customers,Engaged Regulars,UK,Finance,Professional,$310.09
CUST_002357,15,1,1021.54,4,1,3,413,8,New Customers,Engaged Regulars,USA,Healthcare,Enterprise,"$1,021.54"
CUST_002358,19,1,42.64,3,1,1,311,5,Lost,Engaged Regulars,Germany,Healthcare,Basic,$42.64
CUST_002359,19,1,3546.0,3,1,4,314,8,Lost,Engaged Regulars,France,Consulting,Premium,"$3,546.00"
CUST_002360,14,1,400.59,4,1,2,412,7,New Customers,Engaged Regulars,UK,Retail,Enterprise,$400.59
CUST_002362,16,1,215.67,4,1,1,411,6,New Customers,Engaged Regulars,USA,Media,Professional,$215.67
CUST_002363,16,1,78.06,4,1,1,411,6,New Customers,Engaged Regulars,USA,Consulting,Basic,$78.06
CUST_002364,15,1,1027.71,4,1,3,413,8,New Customers,Engaged Regulars,Brazil,Education,Enterprise,"$1,027.71"
CUST_002365,14,1,93.2,4,1,1,411,6,New Customers,Engaged Regulars,Canada,Retail,Basic,$93.20
CUST_002366,17,1,47.78,3,1,1,311,5,Lost,Engaged Regulars,USA,Consulting,Basic,$47.78
CUST_002367,17,1,447.61,3,1,2,312,6,Lost,Engaged Regulars,Canada,Healthcare,Enterprise,$447.61
CUST_002368,13,1,93.71,4,1,1,411,6,New Customers,Engaged Regulars,UK,Finance,Basic,$93.71
CUST_002369,16,1,87.9,4,1,1,411,6,New Customers,Engaged Regulars,Germany,Finance,Basic,$87.90
CUST_002370,16,1,151.43,4,1,1,411,6,New Customers,Engaged Regulars,UK,Energy,Professional,$151.43
CUST_002371,15,1,108.98,4,1,1,411,6,New Customers,Engaged Regulars,Canada,Retail,Basic,$108.98
CUST_002372,14,1,1480.62,4,1,3,413,8,New Customers,Engaged Regulars,USA,Technology,Premium,"$1,480.62"
CUST_002373,13,1,63.18,4,1,1,411,6,New Customers,Engaged Regulars,USA,Consulting,Basic,$63.18
CUST_002374,15,1,34.31,4,1,1,411,6,New Customers,Engaged Regulars,USA,Finance,Basic,$34.31
CUST_002375,16,1,408.48,4,1,2,412,7,New Customers,Engaged Regulars,UK,Real Estate,Enterprise,$408.48
CUST_002376,15,1,157.45,4,1,1,411,6,New Customers,Engaged Regulars,UK,Technology,Professional,$157.45
CUST_002377,11,1,279.12,4,1,1,411,6,New Customers,Engaged Regulars,Canada,Healthcare,Professional,$279.12
CUST_002378,14,1,1058.55,4,1,3,413,8,New Customers,Engaged Regulars,Japan,Consulting,Enterprise,"$1,058.55"
CUST_002379,15,1,886.46,4,1,3,413,8,New Customers,Engaged Regulars,USA,Media,Enterprise,$886.46
CUST_002380,13,1,2728.49,4,1,4,414,9,New Customers,Engaged Regulars,Germany,Real Estate,Premium,"$2,728.49"
CUST_002381,14,1,1495.13,4,1,3,413,8,New Customers,Engaged Regulars,Germany,Retail,Premium,"$1,495.13"
CUST_002382,11,1,75.44,4,1,1,411,6,New Customers,Engaged Regulars,Australia,Manufacturing,Basic,$75.44
CUST_002383,13,1,1708.41,4,1,3,413,8,New Customers,Engaged Regulars,Germany,Media,Premium,"$1,708.41"
CUST_002384,13,1,80.98,4,1,1,411,6,New Customers,Engaged Regulars,Japan,Finance,Basic,$80.98
CUST_002387,10,1,1103.31,4,1,3,413,8,New Customers,Engaged Regulars,USA,Healthcare,Enterprise,"$1,103.31"
CUST_002388,12,1,828.92,4,1,2,412,7,New Customers,Engaged Regulars,UK,Manufacturing,Enterprise,$828.92
CUST_002389,10,1,79.64,4,1,1,411,6,New Customers,Engaged Regulars,USA,Technology,Basic,$79.64
CUST_002391,11,1,113.88,4,1,1,411,6,New Customers,Engaged Regulars,USA,Energy,Basic,$113.88
CUST_002392,12,1,63.28,4,1,1,411,6,New Customers,Engaged Regulars,Germany,Consulting,Basic,$63.28
CUST_002394,9,1,982.18,5,1,3,513,9,New Customers,Engaged Regulars,Japan,Real Estate,Enterprise,$982.18
CUST_002395,13,1,54.81,4,1,1,411,6,New Customers,Engaged Regulars,Germany,Retail,Basic,$54.81
CUST_002397,11,1,88.87,4,1,1,411,6,New Customers,Engaged Regulars,USA,Finance,Basic,$88.87
CUST_002398,10,1,72.12,4,1,1,411,6,New Customers,Engaged Regulars,USA,Real Estate,Basic,$72.12
CUST_002399,10,1,893.4,4,1,3,413,8,New Customers,Engaged Regulars,USA,Finance,Enterprise,$893.40
CUST_002400,10,1,124.04,4,1,1,411,6,New Customers,Engaged Regulars,USA,Technology,Professional,$124.04
CUST_002401,8,1,57.07,5,1,1,511,7,New Customers,Engaged Regulars,USA,Education,Basic,$57.07
CUST_002402,7,1,52.79,5,1,1,511,7,New Customers,Engaged Regulars,Brazil,Media,Basic,$52.79
CUST_002403,10,1,301.46,4,1,1,411,6,New Customers,Engaged Regulars,Japan,Consulting,Professional,$301.46
CUST_002404,10,1,1240.94,4,1,3,413,8,New Customers,Engaged Regulars,USA,Real Estate,Premium,"$1,240.94"
CUST_002405,7,1,1079.19,5,1,3,513,9,New Customers,Engaged Regulars,USA,Technology,Enterprise,"$1,079.19"
CUST_002406,6,1,469.29,5,1,2,512,8,New Customers,Engaged Regulars,USA,Finance,Enterprise,$469.29
CUST_002408,9,1,1312.88,5,1,3,513,9,New Customers,Engaged Regulars,Australia,Healthcare,Premium,"$1,312.88"
CUST_002409,9,1,938.06,5,1,3,513,9,New Customers,Engaged Regulars,Brazil,Retail,Enterprise,$938.06
CUST_002410,9,1,81.11,5,1,1,511,7,New Customers,Engaged Regulars,Brazil,Consulting,Basic,$81.11
CUST_002411,8,1,71.52,5,1,1,511,7,New Customers,Engaged Regulars,USA,Media,Basic,$71.52
CUST_002412,8,1,52.35,5,1,1,511,7,New Customers,Engaged Regulars,UK,Education,Basic,$52.35
