customer_id,country,industry,subscription_type,monthly_fee,total_revenue,churn_probability,churn_risk_level,value_score,priority_rank,urgency,action_timeline,contact_channel,primary_action,secondary_action,specific_recommendation,recommended_discount_pct,action_1,action_2,action_3,action_4
CUST_002203,Singapore,Consulting,Professional,285.06,654.8599999999999,0.0001244724491599,Low,5.36,1709,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001639,Japan,Media,Professional,132.46,699.11,0.0008439272760692,Low,5.35,1716,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001809,Germany,Media,Enterprise,299.14,1280.47,0.0005127244278886,Low,5.35,1714,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002125,France,Media,Premium,1356.97,3137.5,0.0009412553786952,Low,5.35,1713,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_002207,Canada,Retail,Professional,136.16,315.6,0.000165635445973,Low,5.35,1715,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001598,UK,Education,Professional,172.02,902.92,0.0045939194171385,Low,5.34,1720,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001616,Germany,Education,Professional,150.95,825.52,0.0061817332489972,Low,5.34,1721,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001705,USA,Media,Basic,34.0,177.01999999999998,0.0007846790413779,Low,5.34,1718,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002004,UK,Consulting,Professional,275.54,909.06,0.0001633236654488,Low,5.34,1717,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002172,Japan,Finance,Enterprise,616.08,1434.59,0.0003135433176063,Low,5.34,1719,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001620,France,Consulting,Professional,138.79,792.64,0.0035643817991197,Low,5.33,1726,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001657,Canada,Real Estate,Basic,97.25,532.76,0.002345206998625,Low,5.33,1724,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001682,Canada,Media,Basic,72.77,383.24,0.000790491728727,Low,5.33,1722,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001829,UK,Healthcare,Professional,218.05,941.74,0.0002427559712153,Low,5.33,1725,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002001,France,Manufacturing,Enterprise,307.55,1017.69,0.0001691440025159,Low,5.33,1723,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_001697,Brazil,Technology,Basic,45.3,238.15,0.0003648556561786,Low,5.32,1728,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001798,Germany,Energy,Professional,298.69,1289.16,0.0007666174876213,Low,5.32,1729,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_002208,UK,Consulting,Professional,100.49,233.45,0.0001279789518421,Low,5.32,1727,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001610,Canada,Manufacturing,Professional,149.19,781.81,0.0026606241657566,Low,5.31,1735,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001622,Germany,Energy,Professional,133.91,704.0,0.0028769778245074,Low,5.31,1734,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001631,USA,Healthcare,Professional,114.82,665.55,0.001813751435292,Low,5.31,1732,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001678,USA,Energy,Basic,59.6,313.65,0.0012973804032141,Low,5.31,1733,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001890,France,Education,Enterprise,904.0,2989.59,0.0050927735147401,Low,5.31,1730,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002209,UK,Real Estate,Basic,88.28,202.38,0.0001313446704638,Low,5.31,1731,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002210,UK,Retail,Basic,78.85,179.79000000000002,0.0001205092318988,Low,5.31,1736,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001689,Australia,Manufacturing,Basic,36.72,201.54,0.0013849614463543,Low,5.3,1740,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001692,USA,Real Estate,Basic,42.15,222.63,0.0005611456598939,Low,5.3,1737,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001824,Germany,Media,Professional,212.81,924.35,0.0002422059929638,Low,5.3,1739,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001833,Germany,Education,Professional,168.59,725.13,0.0007507886750286,Low,5.3,1738,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001681,Australia,Retail,Basic,47.41,247.41,0.001226146149695,Low,5.29,1746,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001799,USA,Real Estate,Professional,285.7,1226.74,0.0003114805063733,Low,5.29,1741,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001801,USA,Education,Professional,267.97,1155.17,0.0006511459814088,Low,5.29,1744,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001831,Germany,Consulting,Professional,175.31,760.51,0.0003098067412544,Low,5.29,1745,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001937,USA,Consulting,Enterprise,695.93,2317.51,0.001789670975193,Low,5.29,1747,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_002206,USA,Real Estate,Basic,55.93,141.26,0.0001321870415432,Low,5.29,1743,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_002318,USA,Media,Premium,2687.1,3122.07,0.0050331954689832,Low,5.29,1742,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_001604,Japan,Media,Professional,138.21,727.27,0.0035112873592351,Low,5.28,1748,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001606,USA,Technology,Professional,134.32,704.35,0.0020894028890199,Low,5.28,1752,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001675,UK,Consulting,Basic,45.19,237.91,0.0016821262850618,Low,5.28,1749,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001783,Germany,Healthcare,Professional,265.89,1293.33,0.0006429826359768,Low,5.28,1753,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
